"score","com","name","entity","cell_type"
0.000113507358419687,1,"D230025D16Rik","gene","CDIC typeB"
8.41174346681084e-05,1,"Dcaf8","gene","CDIC typeB"
6.01233183655208e-05,1,"Ddi2","gene","CDIC typeB"
0.000280497320914254,2,"Dgcr6","gene","CDIC typeB"
5.17940759493935e-05,1,"Dlat","gene","CDIC typeB"
0.000211338371142844,1,"Dnajc19","gene","CDIC typeB"
8.68182119814188e-05,2,"Dntt","gene","CDIC typeB"
5.77812195455393e-05,1,"Dph5","gene","CDIC typeB"
4.82175033644421e-05,1,"Dpy30","gene","CDIC typeB"
0.000162915632490051,1,"Dram2","gene","CDIC typeB"
0.000557051499621343,2,"E4f1","TF","CDIC typeB"
6.01607786089327e-05,1,"E4f1","gene","CDIC typeB"
5.73799654300575e-05,1,"Eed","gene","CDIC typeB"
6.12331824032798e-05,1,"Eef1g","gene","CDIC typeB"
5.69134165868175e-05,1,"Eif3d","gene","CDIC typeB"
0.000208636080905572,2,"Eif3k","gene","CDIC typeB"
0.000197478427485896,1,"Eif4a2","gene","CDIC typeB"
7.91783877312153e-05,1,"Eif4b","gene","CDIC typeB"
0.00119742875679206,1,"Elp3","TF","CDIC typeB"
0.000146444060282037,1,"Elp3","gene","CDIC typeB"
0.000211412701343841,1,"Emc8","gene","CDIC typeB"
8.18418511935293e-05,1,"Epc2","gene","CDIC typeB"
6.48495381253019e-05,1,"Eprs","gene","CDIC typeB"
6.33384676044705e-05,1,"Esyt1","gene","CDIC typeB"
5.53821169696221e-05,1,"Etfdh","gene","CDIC typeB"
0.00015268351526135,1,"Etfrf1","gene","CDIC typeB"
7.06017519370122e-05,1,"Faap100","gene","CDIC typeB"
5.48530293371116e-05,1,"Faf1","gene","CDIC typeB"
0.000150062387476562,2,"Fam174b","gene","CDIC typeB"
5.41351909267598e-05,1,"Fam229b","gene","CDIC typeB"
6.10310209820767e-05,1,"Fkbp15","gene","CDIC typeB"
4.65808459104193e-05,1,"Fktn","gene","CDIC typeB"
6.41824116079693e-05,1,"Ggcx","gene","CDIC typeB"
7.63926914496788e-05,2,"Gm156","gene","CDIC typeB"
4.15009225054563e-05,1,"Gnl3","gene","CDIC typeB"
0.000134465175747545,1,"Golga7","gene","CDIC typeB"
4.59999607605723e-05,1,"H13","gene","CDIC typeB"
0.000220964733651695,1,"Hax1","gene","CDIC typeB"
0.00133203088813148,1,"Hmga1","TF","CDIC typeB"
7.96176076932496e-05,1,"Hmga1","gene","CDIC typeB"
8.42517518413381e-05,2,"Hmga1b","gene","CDIC typeB"
0.00130346572101499,1,"Hoxa10","TF","CDIC typeB"
0.000213141179273919,1,"Hoxa10","gene","CDIC typeB"
0.00145427391056984,1,"Hoxa9","TF","CDIC typeB"
7.5911140976522e-05,1,"Hoxa9","gene","CDIC typeB"
5.39173364581696e-05,1,"Hs2st1","gene","CDIC typeB"
0.000178451518924083,1,"Ift122","gene","CDIC typeB"
7.66532199205223e-05,1,"Ipo8","gene","CDIC typeB"
5.47442358740698e-05,1,"Itfg1","gene","CDIC typeB"
5.85280450885072e-05,1,"Kif1bp","gene","CDIC typeB"
4.29384266478863e-05,1,"Klc1","gene","CDIC typeB"
6.51470785169194e-05,2,"Klhdc9","gene","CDIC typeB"
0.000157289167871314,2,"Klre1","gene","CDIC typeB"
7.59332398831083e-05,2,"Klri1","gene","CDIC typeB"
4.99346269068338e-05,2,"Klri2","gene","CDIC typeB"
5.34968802294109e-05,1,"Kmt2a","gene","CDIC typeB"
7.14159745411658e-05,2,"Leo1","gene","CDIC typeB"
4.63929380960598e-05,1,"Lins1","gene","CDIC typeB"
7.89231962605965e-05,1,"Lrrcc1","gene","CDIC typeB"
5.22600111786795e-05,1,"Lsm4","gene","CDIC typeB"
0.000152239786263677,2,"Map4k1","gene","CDIC typeB"
0.000208069523309738,1,"Mbd4","gene","CDIC typeB"
8.28589979476466e-05,1,"Mcts1","gene","CDIC typeB"
0.00129127230827144,1,"Med1","TF","CDIC typeB"
6.14154087036681e-05,1,"Med1","gene","CDIC typeB"
6.49567801441097e-05,2,"Med29","gene","CDIC typeB"
0.00172308079158859,1,"Mef2c","TF","CDIC typeB"
0.000345133086812767,2,"Mef2c","gene","CDIC typeB"
7.92101049627976e-05,2,"Mks1","gene","CDIC typeB"
5.73332352422722e-05,1,"Mpc1","gene","CDIC typeB"
8.96147446974578e-05,1,"Mpnd","gene","CDIC typeB"
7.91427329773265e-05,1,"Mrfap1","gene","CDIC typeB"
6.83159877625672e-05,1,"Mrpl15","gene","CDIC typeB"
1.76624197212696e-05,2,"Mrps12","gene","CDIC typeB"
3.27439064671786e-05,1,"Mrps16","gene","CDIC typeB"
0.00178727046124603,2,"Myb","TF","CDIC typeB"
7.63085295959031e-05,2,"Myb","gene","CDIC typeB"
0.00175560629616291,2,"Myc","TF","CDIC typeB"
5.53674748532793e-05,2,"Myc","gene","CDIC typeB"
5.4154810046332e-05,1,"Myo9a","gene","CDIC typeB"
0.00218211806371522,2,"Mzf1","TF","CDIC typeB"
0.000123262593998513,1,"Mzf1","gene","CDIC typeB"
6.02084230514609e-05,1,"Naa30","gene","CDIC typeB"
6.33568342570767e-05,1,"Naaladl2","gene","CDIC typeB"
3.83859071861075e-05,2,"Nap1l2","gene","CDIC typeB"
0.000194570558233184,1,"Nbr1","gene","CDIC typeB"
0.00131969113518035,1,"Ncoa5","TF","CDIC typeB"
0.000115530039882668,1,"Ncoa5","gene","CDIC typeB"
0.000205579005784493,1,"Ndfip2","gene","CDIC typeB"
5.15222170656656e-05,1,"Ndufab1","gene","CDIC typeB"
0.000162538978717047,1,"Ndufs5","gene","CDIC typeB"
0.000131330553905042,1,"Neurl4","gene","CDIC typeB"
0.000123431115912663,1,"Nme1","gene","CDIC typeB"
5.0227454213145e-05,1,"Nol6","gene","CDIC typeB"
8.33369822648228e-05,1,"Nrap","gene","CDIC typeB"
4.13787349148765e-05,1,"Nsun5","gene","CDIC typeB"
0.000115377999750101,1,"Nsun6","gene","CDIC typeB"
5.72349385781018e-05,1,"Nudt9","gene","CDIC typeB"
7.08155878237026e-05,1,"Paf1","gene","CDIC typeB"
6.15983786527649e-05,1,"Parg","gene","CDIC typeB"
0.00121031307572624,1,"Parp1","TF","CDIC typeB"
6.72164870368287e-05,1,"Parp1","gene","CDIC typeB"
0.00135604426835306,1,"Pbrm1","TF","CDIC typeB"
6.13707887575581e-05,1,"Pbrm1","gene","CDIC typeB"
0.000182341963236757,2,"Pcnx4","gene","CDIC typeB"
6.20202120876069e-05,1,"Pde4d","gene","CDIC typeB"
0.000122383769470985,1,"Pdpr","gene","CDIC typeB"
6.80179370594187e-05,1,"Pdss2","gene","CDIC typeB"
5.72655155479699e-05,1,"Phf6","gene","CDIC typeB"
6.08079921218036e-05,1,"Phf8","gene","CDIC typeB"
5.03526534289856e-05,1,"Phkb","gene","CDIC typeB"
3.88732322361047e-05,2,"Pigk","gene","CDIC typeB"
5.29582013236503e-05,1,"Pkn2","gene","CDIC typeB"
5.75838037483815e-05,1,"Ppp5c","gene","CDIC typeB"
5.90992921250222e-05,1,"Psmb6","gene","CDIC typeB"
0.000163777101560888,1,"Psmd8","gene","CDIC typeB"
5.69932181713796e-05,1,"Rad52","gene","CDIC typeB"
6.6963652991627e-05,1,"Ralgapa1","gene","CDIC typeB"
6.09189514071223e-05,1,"Rbm33","gene","CDIC typeB"
7.52813480342222e-05,1,"Riok2","gene","CDIC typeB"
6.76496176547609e-05,1,"Rnf111","gene","CDIC typeB"
5.33581659995546e-05,1,"Rnf139","gene","CDIC typeB"
0.000251437221688638,2,"Rps16","gene","CDIC typeB"
4.994198120742e-05,2,"Rps6kl1","gene","CDIC typeB"
0.00250240452016152,2,"Runx1","TF","CDIC typeB"
0.000107115001971911,2,"Runx1","gene","CDIC typeB"
6.55444946716534e-05,2,"Sars2","gene","CDIC typeB"
0.000159321815292783,1,"Selenof","gene","CDIC typeB"
8.01018968230922e-05,1,"Senp8","gene","CDIC typeB"
4.55792063450294e-05,1,"Set","gene","CDIC typeB"
0.000923107101501293,1,"Setbp1","TF","CDIC typeB"
5.54356678144611e-05,1,"Setbp1","gene","CDIC typeB"
4.44443757558884e-05,1,"Sfr1","gene","CDIC typeB"
5.27388810370154e-05,1,"Slc31a1","gene","CDIC typeB"
5.77868850441676e-05,1,"Supt5","gene","CDIC typeB"
0.000228886290079858,2,"Taf13","gene","CDIC typeB"
6.81148085932464e-05,2,"Taf1a","gene","CDIC typeB"
0.000205379885790859,1,"Taf5","gene","CDIC typeB"
7.66624599926763e-05,1,"Taz","gene","CDIC typeB"
0.000104297798131879,1,"Tbc1d23","gene","CDIC typeB"
5.5860455862129e-05,1,"Tbc1d8","gene","CDIC typeB"
3.67441258462498e-05,1,"Tcea1","gene","CDIC typeB"
0.00332779587539721,2,"Tcf4","TF","CDIC typeB"
4.88639478831764e-05,1,"Tcf4","gene","CDIC typeB"
0.000166954855648623,1,"Tgds","gene","CDIC typeB"
7.58227245808525e-05,1,"Timm23","gene","CDIC typeB"
7.04101758188048e-05,1,"Tmem177","gene","CDIC typeB"
3.88101912037479e-05,1,"Tmtc3","gene","CDIC typeB"
5.47568562241903e-05,2,"Tomm7","gene","CDIC typeB"
0.00013703023086291,1,"Trappc5","gene","CDIC typeB"
6.53305635998036e-05,1,"Tsen2","gene","CDIC typeB"
6.09401413626566e-05,1,"Ttc23","gene","CDIC typeB"
6.48757437716612e-05,1,"Tti2","gene","CDIC typeB"
9.09073887191023e-05,2,"Tube1","gene","CDIC typeB"
3.79529102248166e-05,1,"Txnl1","gene","CDIC typeB"
5.64700927158624e-05,1,"Ubr1","gene","CDIC typeB"
0.000112014772358771,1,"Usp31","gene","CDIC typeB"
5.38361103754446e-05,1,"Usp48","gene","CDIC typeB"
0.00010186074806797,1,"Utp14a","gene","CDIC typeB"
6.2733159664304e-05,1,"Utp14b","gene","CDIC typeB"
0.00016713538579736,1,"Utp25","gene","CDIC typeB"
9.91842635414067e-05,1,"Vamp8","gene","CDIC typeB"
5.78400323472032e-05,1,"Wdr7","gene","CDIC typeB"
2.07709472120213e-05,1,"Zc3h10","gene","CDIC typeB"
3.79216843046365e-05,1,"Zc3h15","gene","CDIC typeB"
0.00287459574528214,2,"Zeb1","TF","CDIC typeB"
6.10852177549755e-05,1,"Zeb1","gene","CDIC typeB"
4.77049198855903e-05,2,"Zfp330","gene","CDIC typeB"
0.000208519576091117,1,"Zmat2","gene","CDIC typeB"
4.1232809360311e-05,1,"Znhit6","gene","CDIC typeB"
4.91467795494222e-05,1,"Zzef1","gene","CDIC typeB"
0.000128838659434897,2,"1700016H13Rik","gene","CDPC"
0.000319780524352317,1,"2510039O18Rik","gene","CDPC"
0.00168307288639659,5,"4922502D21Rik","gene","CDPC"
0.000219053724529831,2,"4930579G24Rik","gene","CDPC"
5.51873767563011e-05,1,"Aasdh","gene","CDPC"
1.36434268871604e-05,2,"Abcc10","gene","CDPC"
0.000274525211051854,1,"Abt1","gene","CDPC"
5.03649793055112e-05,2,"Aff1","gene","CDPC"
0.000320740446557743,1,"Anapc7","gene","CDPC"
1.42151982829001e-05,1,"Anp32a","gene","CDPC"
0.00146455925587027,1,"Apex1","TF","CDPC"
0.000180370308951492,1,"Apex1","gene","CDPC"
4.45327762792546e-05,1,"Apopt1","gene","CDPC"
0.000234373341589219,1,"Arl5b","gene","CDPC"
9.08903066470831e-05,2,"Asb7","gene","CDPC"
0.000265640708767857,1,"Bag5","gene","CDPC"
0.00326266076798502,2,"Bcl11a","TF","CDPC"
8.93140606508409e-05,2,"Bcl11a","gene","CDPC"
3.25872677978951e-05,2,"Bet1l","gene","CDPC"
2.12645856391819e-05,1,"Bmp5","gene","CDPC"
0.00146483041671127,1,"Brca1","TF","CDPC"
0.00192159107393288,4,"Brca1","gene","CDPC"
0.000240873662779781,1,"Casc1","gene","CDPC"
0.0001958895446282,1,"Ccdc174","gene","CDPC"
7.98062727165499e-05,1,"Ccdc184","gene","CDPC"
0.000124655819092563,2,"Cdk8","gene","CDPC"
0.000154243701810816,2,"Cdkn2c","gene","CDPC"
0.000844411525329318,1,"Cebpb","TF","CDPC"
0.000308432913797934,1,"Cebpb","gene","CDPC"
0.000252549765806256,2,"Cep192","gene","CDPC"
0.000216272334613131,2,"Cep290","gene","CDPC"
1.05335155731161e-05,1,"Cept1","gene","CDPC"
4.38772420593043e-05,1,"Chek1","gene","CDPC"
2.34019959545445e-05,1,"Cherp","gene","CDPC"
0.000363209406843732,1,"Ciao3","gene","CDPC"
1.9491231119453e-05,2,"Clec16a","gene","CDPC"
0.000327116022559789,1,"Cnih2","gene","CDPC"
0.000182090275798906,2,"Cnpy1","gene","CDPC"
5.95686476713966e-05,2,"Cox4i1","gene","CDPC"
0.000328471127621109,1,"Crls1","gene","CDPC"
0.00136257074004686,5,"Ctnnbl1","gene","CDPC"
9.59975124241984e-06,1,"Cwf19l2","gene","CDPC"
5.75850560656686e-05,1,"Cyb5d2","gene","CDPC"
1.66317457579798e-05,2,"Czib","gene","CDPC"
8.24130043061247e-05,2,"D230025D16Rik","gene","CDPC"
1.87205770181461e-05,1,"Dcaf8","gene","CDPC"
7.60813763100526e-06,1,"Ddi2","gene","CDPC"
0.00022594367017314,2,"Dgcr6","gene","CDPC"
2.91842344345684e-05,2,"Dlat","gene","CDPC"
0.000119425335574436,2,"Dnajc19","gene","CDPC"
0.000181279802749566,2,"Dntt","gene","CDPC"
0.00220642071293505,4,"Dph5","gene","CDPC"
0.000209413376583744,1,"Dpy30","gene","CDPC"
5.40995510437454e-05,2,"Dram2","gene","CDPC"
0.000582668997586855,2,"E4f1","TF","CDPC"
0.000107529903565298,1,"E4f1","gene","CDPC"
3.55646175034787e-05,1,"Eed","gene","CDPC"
4.68761039465543e-05,2,"Eef1g","gene","CDPC"
0.000270795980362087,1,"Eif3d","gene","CDPC"
1.95133883192536e-05,1,"Eif3k","gene","CDPC"
0.000273750909535081,1,"Eif4a2","gene","CDPC"
1.92307602540428e-05,1,"Eif4b","gene","CDPC"
0.00166395291205162,1,"Elp3","TF","CDPC"
6.02142223104374e-05,2,"Elp3","gene","CDPC"
7.05160333276593e-05,2,"Emc8","gene","CDPC"
3.03542334910572e-05,1,"Epc2","gene","CDPC"
3.59367198843734e-05,1,"Eprs","gene","CDPC"
0.000161703551573657,2,"Esyt1","gene","CDPC"
5.77185371169761e-05,2,"Etfdh","gene","CDPC"
0.000311297596226834,1,"Etfrf1","gene","CDPC"
0.000307126950174678,1,"Faap100","gene","CDPC"
0.00121462283408804,3,"Faf1","gene","CDPC"
0.000189741938887431,2,"Fam174b","gene","CDPC"
0.000155717786004484,1,"Fam229b","gene","CDPC"
3.10688552451486e-05,1,"Fkbp15","gene","CDPC"
1.68894844903581e-05,1,"Fktn","gene","CDPC"
0.000315531595498668,1,"Ggcx","gene","CDPC"
6.9521661497796e-06,2,"Gm156","gene","CDPC"
0.00032335032343505,1,"Gnl3","gene","CDPC"
6.16771844404449e-06,2,"Golga7","gene","CDPC"
3.58713439068385e-05,1,"H13","gene","CDPC"
0.000162184351714592,2,"Hax1","gene","CDPC"
0.000842578708259733,1,"Hmga1","TF","CDPC"
6.94525367552848e-06,2,"Hmga1","gene","CDPC"
9.40588010823609e-06,2,"Hmga1b","gene","CDPC"
0.00126418402111458,1,"Hoxa10","TF","CDPC"
0.000257525072742223,1,"Hoxa10","gene","CDPC"
0.0012795435182696,1,"Hoxa9","TF","CDPC"
0.000340363010834824,1,"Hoxa9","gene","CDPC"
5.90810603926973e-05,2,"Hs2st1","gene","CDPC"
8.72560220840033e-05,2,"Ift122","gene","CDPC"
1.29889233265118e-05,1,"Ipo8","gene","CDPC"
2.69435550325193e-05,2,"Itfg1","gene","CDPC"
0.000219798551327752,2,"Kif1bp","gene","CDPC"
1.64761941479123e-05,2,"Klc1","gene","CDPC"
1.32845381902683e-05,1,"Klhdc9","gene","CDPC"
0.000181753996738167,2,"Klre1","gene","CDPC"
0.000337151802430909,1,"Klri1","gene","CDPC"
0.00012235323337991,2,"Klri2","gene","CDPC"
1.775659567687e-05,2,"Kmt2a","gene","CDPC"
0.000286416820881579,2,"Leo1","gene","CDPC"
0.00078766587487242,3,"Lins1","gene","CDPC"
3.62758779095754e-05,2,"Lrrcc1","gene","CDPC"
7.95287942612542e-05,1,"Lsm4","gene","CDPC"
0.000208515126715209,2,"Map4k1","gene","CDPC"
0.000244996051337916,1,"Mbd4","gene","CDPC"
0.000882344959458887,5,"Mcts1","gene","CDPC"
0.0015745466740453,1,"Med1","TF","CDPC"
0.00129940225074694,5,"Med1","gene","CDPC"
0.000102982743444347,2,"Med29","gene","CDPC"
0.00104207027283408,1,"Mef2c","TF","CDPC"
0.000125332863064616,2,"Mef2c","gene","CDPC"
0.000148274227931544,1,"Mks1","gene","CDPC"
1.1916826035584e-05,1,"Mpc1","gene","CDPC"
0.000121950886588277,2,"Mpnd","gene","CDPC"
0.000100057346575726,2,"Mrfap1","gene","CDPC"
0.000149481411026166,2,"Mrpl15","gene","CDPC"
0.000317147824004724,1,"Mrps12","gene","CDPC"
5.56053919315126e-05,1,"Mrps16","gene","CDPC"
0.000887782569587324,2,"Myb","TF","CDPC"
0.000259399922227313,2,"Myb","gene","CDPC"
0.0302679724428528,3,"Myc","TF","CDPC"
0.000394365247641743,1,"Myc","gene","CDPC"
1.65145760168632e-05,2,"Myo9a","gene","CDPC"
0.00169839334657188,2,"Mzf1","TF","CDPC"
3.63761821157876e-05,1,"Mzf1","gene","CDPC"
5.00101021334307e-05,1,"Naa30","gene","CDPC"
2.0119164244136e-05,2,"Naaladl2","gene","CDPC"
1.20370038636181e-05,2,"Nap1l2","gene","CDPC"
0.000101853430978585,2,"Nbr1","gene","CDPC"
0.0016479092171585,1,"Ncoa5","TF","CDPC"
1.7181585633968e-05,2,"Ncoa5","gene","CDPC"
6.91554282862192e-05,1,"Ndfip2","gene","CDPC"
1.20101726089252e-05,2,"Ndufab1","gene","CDPC"
1.77739413776911e-05,1,"Ndufs5","gene","CDPC"
0.000262251196378024,1,"Neurl4","gene","CDPC"
2.01001425351594e-05,1,"Nme1","gene","CDPC"
0.000296825355909605,1,"Nol6","gene","CDPC"
0.000179663768469442,1,"Nrap","gene","CDPC"
6.29628571214894e-05,1,"Nsun5","gene","CDPC"
0.000155603000950905,2,"Nsun6","gene","CDPC"
0.000256096171758234,2,"Nudt9","gene","CDPC"
3.49503741275066e-05,2,"Paf1","gene","CDPC"
8.71916595920784e-06,1,"Parg","gene","CDPC"
0.00155907661585104,1,"Parp1","TF","CDPC"
1.60229764302839e-05,1,"Parp1","gene","CDPC"
0.00160349742948801,1,"Pbrm1","TF","CDPC"
1.70317428234924e-05,1,"Pbrm1","gene","CDPC"
3.62006681413801e-05,1,"Pcnx4","gene","CDPC"
1.39327138688944e-05,1,"Pde4d","gene","CDPC"
3.54585990407161e-05,1,"Pdpr","gene","CDPC"
1.01523406727468e-05,1,"Pdss2","gene","CDPC"
3.99907571122468e-05,2,"Phf6","gene","CDPC"
3.46020336528961e-05,2,"Phf8","gene","CDPC"
1.55114205030218e-05,2,"Phkb","gene","CDPC"
8.85624265513236e-06,1,"Pigk","gene","CDPC"
0.00112256173719473,3,"Pkn2","gene","CDPC"
1.63181358987519e-05,1,"Ppp5c","gene","CDPC"
6.29644489092787e-05,2,"Psmb6","gene","CDPC"
3.24452929081271e-05,2,"Psmd8","gene","CDPC"
4.34290627538791e-05,1,"Rad52","gene","CDPC"
9.19475261024654e-06,1,"Ralgapa1","gene","CDPC"
9.56885638863845e-05,2,"Rbm33","gene","CDPC"
0.00112354758422911,3,"Riok2","gene","CDPC"
2.40324248409435e-05,2,"Rnf111","gene","CDPC"
0.000207464796311357,2,"Rnf139","gene","CDPC"
0.000279782454017624,1,"Rps16","gene","CDPC"
0.000172058477668828,1,"Rps6kl1","gene","CDPC"
0.00143335885436892,2,"Runx1","TF","CDPC"
4.56217744360624e-05,1,"Runx1","gene","CDPC"
7.98298035611359e-06,2,"Sars2","gene","CDPC"
7.83654788499375e-06,1,"Selenof","gene","CDPC"
1.84163904742021e-05,1,"Senp8","gene","CDPC"
0.00105711320015179,3,"Set","gene","CDPC"
0.000614642955704658,1,"Setbp1","TF","CDPC"
1.43761785061839e-05,2,"Setbp1","gene","CDPC"
2.19886445768902e-05,1,"Sfr1","gene","CDPC"
5.84638937737978e-05,2,"Slc31a1","gene","CDPC"
2.14410758964065e-05,2,"Supt5","gene","CDPC"
0.000237839158129256,1,"Taf13","gene","CDPC"
2.877092319497e-05,2,"Taf1a","gene","CDPC"
0.000153279032327923,2,"Taf5","gene","CDPC"
0.000167748979485593,1,"Taz","gene","CDPC"
9.01772246364993e-06,1,"Tbc1d23","gene","CDPC"
0.000270673255639174,2,"Tbc1d8","gene","CDPC"
1.25035954006981e-05,2,"Tcea1","gene","CDPC"
0.00236937578318427,2,"Tcf4","TF","CDPC"
0.000558981169689166,3,"Tcf4","gene","CDPC"
0.000154698497330418,2,"Tgds","gene","CDPC"
8.88498194513206e-06,2,"Timm23","gene","CDPC"
4.03788967422592e-05,2,"Tmem177","gene","CDPC"
7.00603367981974e-06,1,"Tmtc3","gene","CDPC"
1.18260522917407e-05,1,"Tomm7","gene","CDPC"
0.000207310803464379,1,"Trappc5","gene","CDPC"
0.000210976462046627,1,"Tsen2","gene","CDPC"
0.000142271436592287,2,"Ttc23","gene","CDPC"
6.905253190167e-05,1,"Tti2","gene","CDPC"
0.000222405772875273,2,"Tube1","gene","CDPC"
1.09932352511963e-05,1,"Txnl1","gene","CDPC"
1.6642341485944e-05,2,"Ubr1","gene","CDPC"
1.43134775078587e-05,1,"Usp31","gene","CDPC"
8.33009442096892e-06,1,"Usp48","gene","CDPC"
2.49302180386426e-05,1,"Utp14a","gene","CDPC"
5.77465031105521e-05,1,"Utp14b","gene","CDPC"
1.85919624279876e-05,1,"Utp25","gene","CDPC"
1.03312819269441e-05,2,"Vamp8","gene","CDPC"
2.10975231954286e-05,2,"Wdr7","gene","CDPC"
7.60207737555948e-06,2,"Zc3h10","gene","CDPC"
1.8161280536392e-05,1,"Zc3h15","gene","CDPC"
0.00212789975083644,2,"Zeb1","TF","CDPC"
1.52625639641676e-05,1,"Zeb1","gene","CDPC"
5.2265202660673e-05,2,"Zfp330","gene","CDPC"
0.000241462601335455,2,"Zmat2","gene","CDPC"
3.75938081587094e-05,1,"Znhit6","gene","CDPC"
9.4960891257974e-06,2,"Zzef1","gene","CDPC"
4.0650717019076e-05,1,"1700016H13Rik","gene","DCT"
0.000163808696035438,2,"2510039O18Rik","gene","DCT"
5.72733228197562e-05,1,"4922502D21Rik","gene","DCT"
0.030241220684964,5,"4930579G24Rik","gene","DCT"
3.35150869588386e-05,2,"Aasdh","gene","DCT"
0.000135709917666534,2,"Abcc10","gene","DCT"
0.000317194762450849,1,"Abt1","gene","DCT"
5.31060875232277e-05,2,"Aff1","gene","DCT"
0.000121077231992445,2,"Anapc7","gene","DCT"
8.99676514179889e-05,2,"Anp32a","gene","DCT"
0.00179151095327686,1,"Apex1","TF","DCT"
3.6318126518323e-05,2,"Apex1","gene","DCT"
5.87829179028196e-05,2,"Apopt1","gene","DCT"
4.3711230155531e-05,2,"Arl5b","gene","DCT"
5.18639749161068e-05,2,"Asb7","gene","DCT"
0.000298714224202577,1,"Bag5","gene","DCT"
0.00189422103694411,2,"Bcl11a","TF","DCT"
0.000161965308281145,2,"Bcl11a","gene","DCT"
0.000296152356841758,1,"Bet1l","gene","DCT"
0.000127108127899706,2,"Bmp5","gene","DCT"
0.00185199161380344,1,"Brca1","TF","DCT"
0.000243657550834366,9,"Brca1","gene","DCT"
0.00013485899930306,1,"Casc1","gene","DCT"
4.69041778767895e-05,2,"Ccdc174","gene","DCT"
4.51399923122362e-05,1,"Ccdc184","gene","DCT"
0.000114927821109607,2,"Cdk8","gene","DCT"
0.000351646037439919,1,"Cdkn2c","gene","DCT"
0.000289936589412017,1,"Cebpb","TF","DCT"
1.95421449213707e-05,2,"Cebpb","gene","DCT"
0.000157147602778105,2,"Cep192","gene","DCT"
0.000134246150697009,2,"Cep290","gene","DCT"
4.91812067852324e-05,2,"Cept1","gene","DCT"
0.000274894517897756,1,"Chek1","gene","DCT"
8.89172310065564e-05,2,"Cherp","gene","DCT"
0.000195646704220443,1,"Ciao3","gene","DCT"
6.46308227837085e-05,2,"Clec16a","gene","DCT"
1.71954661717182e-05,2,"Cnih2","gene","DCT"
0.0125008745225789,11,"Cnpy1","gene","DCT"
-0.00500950972548355,12,"Cox4i1","gene","DCT"
2.72883847373883e-05,2,"Crls1","gene","DCT"
7.57779531135155e-05,2,"Ctnnbl1","gene","DCT"
3.9398454826797e-05,2,"Cwf19l2","gene","DCT"
7.04404826163312e-05,2,"Cyb5d2","gene","DCT"
0.000370163322623573,1,"Czib","gene","DCT"
1.70065037273093e-05,2,"D230025D16Rik","gene","DCT"
4.60425774346727e-05,2,"Dcaf8","gene","DCT"
4.23008557191545e-05,2,"Ddi2","gene","DCT"
9.97234187199737e-05,2,"Dgcr6","gene","DCT"
5.08319387481418e-05,2,"Dlat","gene","DCT"
5.57086408133636e-05,2,"Dnajc19","gene","DCT"
0.000126456321960837,2,"Dntt","gene","DCT"
0.000118247198896771,2,"Dph5","gene","DCT"
0.000206494384989704,2,"Dpy30","gene","DCT"
4.96907838307218e-05,2,"Dram2","gene","DCT"
0.000475327081401145,2,"E4f1","TF","DCT"
4.13205298856989e-05,2,"E4f1","gene","DCT"
4.99102007491753e-05,2,"Eed","gene","DCT"
8.79314375119836e-05,2,"Eef1g","gene","DCT"
0.000176161591496311,1,"Eif3d","gene","DCT"
0.000289986510319132,1,"Eif3k","gene","DCT"
4.33996491862981e-05,2,"Eif4a2","gene","DCT"
0.00510725307838095,8,"Eif4b","gene","DCT"
0.001759540550574,1,"Elp3","TF","DCT"
0.00012853523197994,2,"Elp3","gene","DCT"
1.4004178062464e-05,2,"Emc8","gene","DCT"
4.89982438274424e-05,2,"Epc2","gene","DCT"
3.97185089919849e-05,2,"Eprs","gene","DCT"
0.000110447785763497,2,"Esyt1","gene","DCT"
6.15572535626782e-05,2,"Etfdh","gene","DCT"
5.15821874940823e-05,2,"Etfrf1","gene","DCT"
0.000134102801862947,2,"Faap100","gene","DCT"
4.87045105709018e-05,2,"Faf1","gene","DCT"
1.38137850792645e-05,1,"Fam174b","gene","DCT"
0.000131209012784735,2,"Fam229b","gene","DCT"
3.91086442852153e-05,2,"Fkbp15","gene","DCT"
0.000134119948555115,1,"Fktn","gene","DCT"
9.00110262646372e-05,2,"Ggcx","gene","DCT"
3.71811895198139e-05,1,"Gm156","gene","DCT"
5.10925756282864e-05,2,"Gnl3","gene","DCT"
3.242416481407e-05,1,"Golga7","gene","DCT"
5.07873426062598e-05,2,"H13","gene","DCT"
0.0137774561517482,12,"Hax1","gene","DCT"
0.000353532385273258,1,"Hmga1","TF","DCT"
0.00018568061470555,1,"Hmga1","gene","DCT"
0.000101631420346801,1,"Hmga1b","gene","DCT"
0.00110100581650524,1,"Hoxa10","TF","DCT"
4.99078822360793e-05,2,"Hoxa10","gene","DCT"
0.00100536482370665,1,"Hoxa9","TF","DCT"
4.73747101294802e-05,2,"Hoxa9","gene","DCT"
8.88347231807525e-05,2,"Hs2st1","gene","DCT"
7.39129624047722e-05,2,"Ift122","gene","DCT"
4.07528082095041e-05,2,"Ipo8","gene","DCT"
8.21300947279982e-05,2,"Itfg1","gene","DCT"
0.000156333074040089,2,"Kif1bp","gene","DCT"
0.00019018888744271,2,"Klc1","gene","DCT"
0.000175402428968594,1,"Klhdc9","gene","DCT"
0.0469661563437291,13,"Klre1","gene","DCT"
0.000185527546962644,1,"Klri1","gene","DCT"
